chr	pos	UC_0773	NN_0141	NN_0155	UC_0854	UC_0387	UC_0366	UC_0703	UC_0288	UC_0912	UC_0895	NN_0809	NN_0681	NN_0762	NN_0643	UC_0297	NN_0477	NN_0504	NN_0662	UC_0765	UC_0524	UC_0423	UC_0426	UC_0157	UC_0508	UC_0813	UC_0994
chr18	63936431	0	0	0.0555555555555556	0	0	0.0625	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	.	0.0909090909090909	0	0	0	0
chr18	63936440	0	0	0	0	0	0	0	0	0	0	0	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63936441	0	0	0	0	0	0	0	0	0	0	0.0434782608695652	0	0	0	0	0	0	0	0	0	.	0	0	0	0	0
chr18	63936445	0	0	0	0	0	0	0.125	0	0	0	0	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63936446	0	0.0833333333333333	0	0	0	0.05	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	.	0	0	0	0	0
chr18	63936453	0	0	0	0.111111111111111	0	0	0	0	0	0	0	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63936454	0	0	0	0	0	0.0666666666666667	0	0	0	0.0625	0	0.0526315789473684	0	0	0	0.0434782608695652	0	0	0	0	.	0	0	0	0	0.125
chr18	63936512	0	0	0.0833333333333333	.	.	0	0	0	.	0	0.0909090909090909	.	0	0	.	0	0	0	0	0	.	0.0769230769230769	0	0	0	0
chr18	63936513	0	0	0	0	0.125	0.0588235294117647	0	0	0	0	0	0	0.0952380952380952	0.0714285714285714	0.333333333333333	0	0.545454545454545	0.222222222222222	0	0	0	0	0	0	0	0
chr18	63936943	.	.	0.4	0	0	.	0	0.142857142857143	0.285714285714286	0.2	0.5	.	0.222222222222222	0.230769230769231	.	.	0.65	0.461538461538462	0.0769230769230769	0	0.166666666666667	0	0.416666666666667	0.142857142857143	.	0.285714285714286
chr18	63936958	.	0.153846153846154	0.2	0.153846153846154	0.142857142857143	0	0	0.125	0.5	0.1875	0.363636363636364	0.25	0.222222222222222	0	.	.	0.137931034482759	0.266666666666667	0.272727272727273	0.0909090909090909	0.111111111111111	0.111111111111111	0.2	0	0	0.5
chr18	63936960	.	0.166666666666667	0.2	0.307692307692308	0.25	0	0	0.2	0.5	0.125	0.363636363636364	0.125	0.222222222222222	0.266666666666667	.	.	0.206896551724138	0.2	0.333333333333333	0	0.0555555555555556	0.157894736842105	0.333333333333333	0.0666666666666667	0.181818181818182	0.5
chr18	63936976	.	0.3125	0.2	0.111111111111111	0	0	0	0.117647058823529	0.428571428571429	0.117647058823529	0.357142857142857	0.25	0.272727272727273	0	.	0.0555555555555556	0.277777777777778	0.0769230769230769	0.125	0.0625	0	0.0476190476190476	0.166666666666667	0.05	0.0714285714285714	0.272727272727273
chr18	63936978	.	.	.	0.166666666666667	.	.	0	0.125	0	0.6	0.272727272727273	0.125	0.166666666666667	.	0	0	0.285714285714286	0.1	0	0.111111111111111	0.142857142857143	0.285714285714286	0	0.333333333333333	.	0.375
chr18	63936979	.	0.235294117647059	0.2	0.263157894736842	0	0.153846153846154	0.111111111111111	0	0.142857142857143	0.117647058823529	0.428571428571429	0.307692307692308	0	0.153846153846154	.	0.2	0.166666666666667	0.3125	0.111111111111111	0.0625	0.0625	0.16	0.166666666666667	0.142857142857143	0.0625	0.272727272727273
chr18	63936987	.	.	.	0	.	.	0.142857142857143	0.111111111111111	0	0.333333333333333	0.0769230769230769	0	0.142857142857143	.	0	0	0.142857142857143	0.333333333333333	.	0.1	0.111111111111111	0	0.375	0.181818181818182	0	0.375
chr18	63936988	0.125	0.166666666666667	0.25	0.19047619047619	0	0.0714285714285714	0.0909090909090909	0.0434782608695652	0.1	0.294117647058824	0.3125	0.285714285714286	0.0625	0.142857142857143	0	0.130434782608696	0.285714285714286	0.2	0.0967741935483871	0.136363636363636	0.0555555555555556	0.0344827586206897	0.0555555555555556	0.037037037037037	0	0.222222222222222
chr18	63937003	.	.	.	0.2	.	.	0	0.0666666666666667	0	0	0.0714285714285714	0	0.111111111111111	.	0	0.0555555555555556	0.130434782608696	0.272727272727273	0	0.0833333333333333	0	0	0.166666666666667	0	0	0.111111111111111
chr18	63937004	0	0.05	0.5	0.0434782608695652	0	0	0.0909090909090909	0.037037037037037	0	0.125	0	0	0.0588235294117647	0.0666666666666667	0	0.0384615384615385	0.125	0	0	0.12	0	0.024390243902439	0	0.15625	0.0384615384615385	0
chr18	63937009	.	.	.	0.2	.	0	0.111111111111111	0.0588235294117647	0	0.4	0.142857142857143	0.153846153846154	0.272727272727273	.	0	0.157894736842105	0.0869565217391304	0.357142857142857	0	0.0666666666666667	0.0909090909090909	0.142857142857143	0.133333333333333	0	0	0.222222222222222
chr18	63937010	0	0.25	0.230769230769231	0.125	0	0	0.181818181818182	0.0666666666666667	0.166666666666667	0.0666666666666667	0.176470588235294	0.0555555555555556	0.0625	0.333333333333333	0.111111111111111	0.296296296296296	0.4	0.117647058823529	0.147058823529412	0.111111111111111	0.0909090909090909	0.0975609756097561	0.28	0.354838709677419	0	0
chr18	63937061	0.6	0.7	0.777777777777778	0.461538461538462	0.4	0.3	0.222222222222222	0.290322580645161	0.272727272727273	0.466666666666667	0.434782608695652	0.666666666666667	0.764705882352941	0.4	0.6	0.608695652173913	0.535714285714286	0.875	0.636363636363636	0.315789473684211	0.294117647058824	0.363636363636364	0.263157894736842	0.444444444444444	0.4	0.6
chr18	63937062	0.384615384615385	0.545454545454545	0.645161290322581	0.380952380952381	0.478260869565217	0.166666666666667	0.0666666666666667	0.30188679245283	0.333333333333333	0.540540540540541	0.653846153846154	0.5	0.592592592592593	0.724137931034483	0.285714285714286	0.6	0.387096774193548	0.65625	0.357142857142857	0.276595744680851	0.485714285714286	0.575757575757576	0.324324324324324	0.5	0.361111111111111	0.366666666666667
chr18	63937078	0.538461538461538	0.7	0.857142857142857	0.5	.	0.363636363636364	0.333333333333333	0.272727272727273	0.428571428571429	0.5	0.62962962962963	0.6875	0.631578947368421	0.5	0.8	0.538461538461538	0.608695652173913	0.896551724137931	0.75	0.266666666666667	0.0666666666666667	0.444444444444444	0.4	0.555555555555556	.	0.25
chr18	63937079	0.5	0.5	0.896551724137931	0.375	0.25	0.4375	0.117647058823529	0.423076923076923	0.5	0.431818181818182	0.807692307692308	0.794117647058823	0.542857142857143	0.571428571428571	0.388888888888889	0.659090909090909	0.553846153846154	0.818181818181818	0.521739130434783	0.392156862745098	0.588235294117647	0.448275862068966	0.348837209302326	0.536585365853659	0.666666666666667	0.533333333333333
chr18	63937103	0.333333333333333	0.5	0.888888888888889	0.6	0.6	0.176470588235294	0.0714285714285714	0.0714285714285714	.	0.388888888888889	0.454545454545455	0.5	0.304347826086957	0.153846153846154	.	0.185185185185185	0.285714285714286	0.806451612903226	0.4	0.272727272727273	0.333333333333333	0.142857142857143	0.181818181818182	0.210526315789474	.	0.416666666666667
chr18	63937104	0.1	0.0740740740740741	0.4	0.272727272727273	0.142857142857143	0.25	0.0416666666666667	0.230769230769231	0	0.257142857142857	0.523809523809524	0.416666666666667	0.303030303030303	0.25	0.217391304347826	0.25	0.272727272727273	0.290322580645161	0.319148936170213	0.339622641509434	0.264705882352941	0.363636363636364	0.216216216216216	0.456521739130435	0.266666666666667	0.303030303030303
chr18	63937124	0.571428571428571	0.8	0.727272727272727	0.538461538461538	0.6	0.3125	0.0833333333333333	0.36	0	0.625	0.592592592592593	0.619047619047619	0.615384615384615	0.222222222222222	0.5	0.548387096774194	0.655172413793103	0.769230769230769	0.25	0.2	0.166666666666667	0.25	0.444444444444444	0.5	.	0.4
chr18	63937125	0.272727272727273	0.354838709677419	0.821428571428571	0.347826086956522	0.227272727272727	0.260869565217391	0.166666666666667	0.219512195121951	0.636363636363636	0.424242424242424	0.631578947368421	0.651162790697674	0.486486486486487	0.375	0.227272727272727	0.578947368421053	0.5	0.542857142857143	0.392156862745098	0.320754716981132	0.41304347826087	0.294117647058824	0.297297297297297	0.619047619047619	0.216216216216216	0.288888888888889
chr18	63937133	0.533333333333333	0.625	0.777777777777778	0.416666666666667	.	0.2	0.153846153846154	0.269230769230769	0.25	0.25	0.461538461538462	0.583333333333333	0.346153846153846	0.545454545454545	0.3	0.566666666666667	0.676470588235294	0.735294117647059	0.5	0.153846153846154	0.142857142857143	0.285714285714286	0.571428571428571	0.307692307692308	.	0.3
chr18	63937134	0.25	0.3	0.444444444444444	0.208333333333333	0.173913043478261	0.153846153846154	0.2	0.26	0.25	0.1875	0.5	0.488888888888889	0.4	0.272727272727273	0.19047619047619	0.51219512195122	0.463414634146341	0.351351351351351	0.396551724137931	0.372549019607843	0.413793103448276	0.395348837209302	0.238095238095238	0.511627906976744	0.1	0.35
chr18	63937167	0.444444444444444	0.555555555555556	0.25	0.111111111111111	0.428571428571429	0	0.142857142857143	0.142857142857143	0.0909090909090909	0.375	0.263157894736842	0.62962962962963	0.272727272727273	0.5	0.333333333333333	0.444444444444444	0.459459459459459	0.689655172413793	.	0.214285714285714	0.181818181818182	0.25	0.5	0.1	.	0.444444444444444
chr18	63937168	0.25	0.2	0.391304347826087	0.111111111111111	0.125	0.181818181818182	0	0.127659574468085	0.235294117647059	0.25	0.565217391304348	0.527777777777778	0.230769230769231	0.4	0.142857142857143	0.173913043478261	0.266666666666667	0.555555555555556	0.0980392156862745	0.294117647058824	0.106382978723404	0.181818181818182	0.133333333333333	0.297297297297297	0.317073170731707	0.236842105263158
chr18	63937226	0.428571428571429	0.333333333333333	0.666666666666667	0.6	0.375	0.125	0.111111111111111	0.458333333333333	0.833333333333333	0.538461538461538	0.692307692307692	1	0.789473684210526	0.428571428571429	0.75	0.727272727272727	0.347826086956522	0.8	0.315789473684211	0.346153846153846	0.3	0.428571428571429	0.173913043478261	0.294117647058824	0.461538461538462	0.333333333333333
chr18	63937258	0.333333333333333	.	0.833333333333333	0.833333333333333	0.142857142857143	0.166666666666667	0	0.5	.	0.4	0.666666666666667	1	0.769230769230769	0.333333333333333	.	0.75	0.473684210526316	1	0.222222222222222	0.478260869565217	0.4375	0.380952380952381	0.428571428571429	0.529411764705882	0.333333333333333	0.5
chr18	63937262	0.285714285714286	.	1	0.8	0.142857142857143	0	0	0.5	.	0.3	0.857142857142857	1	0.636363636363636	0.428571428571429	.	1	0.473684210526316	0.75	0.210526315789474	0.521739130434783	0.4375	0.411764705882353	0.35	0.588235294117647	0.2	0.25
chr18	63948231	0.785714285714286	0.967741935483871	0.793103448275862	0.6	0.777777777777778	0.833333333333333	0.785714285714286	0.657894736842105	0.6	0.866666666666667	0.911764705882353	0.794117647058823	0.826086956521739	0.833333333333333	0.6875	0.648648648648649	0.689655172413793	0.833333333333333	0.8	0.8	0.736842105263158	0.823529411764706	0.8125	0.75	.	0.642857142857143
chr18	63948250	0.814814814814815	0.771428571428571	0.862068965517241	0.739130434782609	0.5	0.642857142857143	0.764705882352941	0.659090909090909	0.625	0.681818181818182	0.785714285714286	0.880952380952381	0.894736842105263	0.806451612903226	0.8	0.684210526315789	0.682926829268293	0.76271186440678	0.785714285714286	0.782608695652174	0.689655172413793	0.866666666666667	0.846153846153846	0.722222222222222	.	0.588235294117647
chr18	63948292	0.951612903225806	0.885245901639344	1	0.868421052631579	0.857142857142857	0.814814814814815	0.911764705882353	0.956521739130435	1	0.902439024390244	0.907894736842105	0.970588235294118	0.983606557377049	0.952380952380952	1	0.91566265060241	0.858974358974359	0.962264150943396	0.875	0.947368421052632	1	0.833333333333333	0.944444444444444	0.91304347826087	0.952380952380952	0.944444444444444
chr18	63948331	0.830985915492958	0.8875	0.949152542372881	0.761904761904762	0.84	0.815789473684211	0.944444444444444	0.826086956521739	0.692307692307692	0.868421052631579	0.898148148148148	0.897435897435897	0.879518072289157	0.955056179775281	0.885714285714286	0.89	0.900826446280992	0.888111888111888	0.883720930232558	0.75	1	0.82051282051282	0.884615384615385	0.767441860465116	0.9375	0.8125
chr18	63948350	0.897058823529412	0.907692307692308	0.931034482758621	0.909090909090909	0.944444444444444	0.866666666666667	0.833333333333333	0.768292682926829	0.684210526315789	0.833333333333333	0.961538461538462	0.849557522123894	0.875	0.972972972972973	0.838709677419355	0.941176470588235	0.923728813559322	0.943661971830986	0.837209302325581	0.787878787878788	0.961538461538462	0.875	0.807692307692308	0.923076923076923	0.882352941176471	0.814814814814815
chr18	63949104	0	0	0.0714285714285714	0	0	0	0.0714285714285714	0	0	0.037037037037037	0	0	0.0789473684210526	0	0.1	0	0.0333333333333333	0.032258064516129	0	0	0.142857142857143	0.0625	0.25	0	.	0
chr18	63949105	0	0.133333333333333	0	0.0952380952380952	0	0	0	0.0434782608695652	0	0	0	0	0.0344827586206897	0	0	0.03125	0	0.0952380952380952	0.0384615384615385	0.025	0.024390243902439	0	0	0.05	0.0540540540540541	0
chr18	63949127	0	0	0	0.0625	0.0476190476190476	0	0	0	0	0.107142857142857	0	0.0857142857142857	0	0	0.2	0.0227272727272727	0	0.0408163265306122	0	0	0.0434782608695652	0	0	0	0	0
chr18	63949128	0	0.0454545454545455	0	0.08	0	0	0.0454545454545455	0	0	0	0	0	0.135135135135135	0	0.0833333333333333	0	0	0.0384615384615385	0.0357142857142857	0	0.024390243902439	0	0.0666666666666667	0.0256410256410256	0.0212765957446809	0
chr18	63949135	0	0	0.0555555555555556	0.03125	0	0	0	0.0545454545454545	0.0384615384615385	0.032258064516129	0	0.0256410256410256	0.0222222222222222	0	0.1	0.0238095238095238	0	0	0	0.105263157894737	0.08	0	0	0	0	0
chr18	63949136	0	0	0	0.0769230769230769	0	0	0.0476190476190476	0	0	0	0	0	0.025	0	0.142857142857143	0.0588235294117647	0	0	0.0588235294117647	0	0.025	0	0	0	0.0204081632653061	0
chr18	63949156	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63949157	0	0	0.0588235294117647	0	0	0	0	0	0	0	0.032258064516129	0	0.0227272727272727	0	0.0625	0	0.0476190476190476	0	0	0.0166666666666667	0	0.037037037037037	0	0	0	0
chr18	63949217	0	0	0.0689655172413793	0	0	0	0	0	0	0	0.0238095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63949218	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0	0	0.037037037037037
chr18	63949219	0	0	0	0	0	0.0454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0384615384615385	0	0
chr18	63949220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63949226	0	0	0.0416666666666667	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0454545454545455	0	0
chr18	63949227	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0
chr18	63949233	0	0	0	0.05	0.0555555555555556	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0.0869565217391304	0	0
chr18	63949234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr18	63949238	0	0	0.0588235294117647	0.05	0.0666666666666667	0	0	0	0	0	0	0.0434782608695652	0	0	0	0	0	0.027027027027027	0	0	0.0454545454545455	0	0.1	0.0476190476190476	0.1	0
chr18	63949239	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769230769230769	0	0	0	0.0416666666666667	0.0625	0.05	0	0
chr18	63949254	0	0.0625	0	0.0416666666666667	0	0	0.0416666666666667	0	0	0	0.0769230769230769	0	0	0	0	0.05	0	0.03125	0	0	0.0434782608695652	0	0	0	0	0
chr18	63949255	0	0	0	0	0	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303030303030303	0	0	0.0454545454545455	0	0
chr18	63949258	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.0454545454545455	0	0.153846153846154	0	0	0
chr18	63949259	0	0	0.285714285714286	0	0	.	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0.0285714285714286	0.037037037037037	0.0303030303030303	0	0	0.05	0	0.0434782608695652
chr18	63949282	0	0	0	0.04	0	0.142857142857143	0	0	0.0555555555555556	0	0.0434782608695652	0	0.0384615384615385	0	0	0	0	0	0	0	0.153846153846154	0	0	0	.	0.0625
chr18	63949283	.	0.111111111111111	0.222222222222222	0	0	.	0	0	0	0	0	0	0	0	0	0	.	0.125	0.173913043478261	0.0294117647058824	0.0512820512820513	0	0	0	0	0
chr18	63949288	0	0	0	0.0952380952380952	0	0	0	0.0588235294117647	0	0.0714285714285714	0	0	0.15	0	.	0	0	0.0952380952380952	0.272727272727273	0	0.153846153846154	0.05	0.133333333333333	0.142857142857143	.	0.0625
chr18	63949289	0	0.125	0	0	0	.	0.0769230769230769	0	0.125	0	0	0	0	0	0	0	.	0	0.142857142857143	0.0882352941176471	0.116279069767442	0.0833333333333333	0	0.176470588235294	0	0.2
chr18	63949292	0	0	0	0.0476190476190476	.	0	0	0.166666666666667	0	0.0714285714285714	0	0	0.0952380952380952	0	.	0	0	0	0.130434782608696	0	0.0833333333333333	0	0.2	0.0625	.	0.0666666666666667
chr18	63949293	0	0	0.285714285714286	0.0526315789473684	0	.	0	0	0	0	0	0	0	0	0.166666666666667	0	.	0	0.137931034482759	0.027027027027027	0.0512820512820513	0	0	0	0	0
chr18	63949321	.	0	.	0	.	.	0	0	0	0	0	0	0	0	.	0	0.037037037037037	0	0	0	0.111111111111111	0	0	0	0	0.0769230769230769
chr18	63949322	0	0	0.1	0	0	0	.	0	0	0	0	0	0	0	0	0	0	0.0526315789473684	0	0.0384615384615385	0.025	0	0	0	0	0
chr18	63949324	.	.	.	0	.	.	0	0.272727272727273	0	0	0	0	0.166666666666667	0	.	0	0.0384615384615385	0	0	0	0	0.0833333333333333	0.2	0	0	0.0769230769230769
chr18	63949325	0	0	0	0.111111111111111	0.1	0	0	0	0	0	0	0	0	0.2	0.2	0	0	0.0526315789473684	0	0	0.05	0.0666666666666667	0	0	0	0.0769230769230769
chr18	63949327	.	.	.	0	.	.	0.125	0.181818181818182	0	0	0	0	0.0555555555555556	.	.	0	0	0	0	0	0	0	0.0909090909090909	0	0	0.0833333333333333
chr18	63949328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.117647058823529	0	0.05	0.0833333333333333	0	0.025	0	0	0	0	0
chr18	63949347	.	.	.	0	.	.	0	0.166666666666667	.	0.125	0	0	0.0909090909090909	0	0	0	0	0	0.1875	0	0.142857142857143	0	0.125	0.125	0	0.111111111111111
chr18	63949348	0	0	0	0.1	0.0833333333333333	0	.	0	0	0.142857142857143	0	0	0	0	0	0	0	0.0434782608695652	0	0.0208333333333333	0.0857142857142857	0	0	0.103448275862069	0.0285714285714286	0
chr18	63949355	0	.	.	0	.	.	0	0	0	0.285714285714286	0	0	0.142857142857143	0	0	0	0	0.25	0.222222222222222	0.0666666666666667	0.0588235294117647	0	0.0833333333333333	0.0344827586206897	0.181818181818182	0.222222222222222
chr18	63949356	0	0	0	0.166666666666667	0	0	.	0	0	0	0	0	0	.	0	0	0	0	0	0.0204081632653061	0.0571428571428571	0.0303030303030303	0.05	0	0	0
chr18	63949360	0.166666666666667	.	0	0	0	.	0.111111111111111	0	0	0	0	0	0	0.2	0	0	0	0	0.227272727272727	0.0588235294117647	0	0	0	0	0	0.222222222222222
chr18	63949361	0	0	0	0	0	0	0	0	.	0	0	0	0	.	0	0	0	0	0.0256410256410256	0.0425531914893617	0	0	0.05	0	0	0.0689655172413793
chr18	63949371	0	.	0	0	0	0	0	0.222222222222222	0	0.142857142857143	0	0	0.1	.	0.4	0.0833333333333333	0	0.416666666666667	0.217391304347826	0.0555555555555556	0.2	0.0476190476190476	0.0833333333333333	0.0689655172413793	0.2	0.0909090909090909
chr18	63949372	0	0	0	0.0769230769230769	0	0	0	0	.	0	0	0.0833333333333333	0	0	0	0	0.111111111111111	0	0.025	0.0217391304347826	0.0434782608695652	0	0.15	0.0571428571428571	0.0526315789473684	0.285714285714286
chr18	63949387	.	.	0	0	0	.	0.125	0	0	0.125	0	0	0.1	0	0	0.0625	0.153846153846154	0.0666666666666667	0	0	0.0454545454545455	0	0.0909090909090909	0.0384615384615385	0	0.111111111111111
chr18	63949388	0	0	0.125	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0.142857142857143	.	0	0.05	0.125	0	0.142857142857143	0	0.105263157894737	0.147058823529412	0.0434782608695652	0
chr18	63949389	0	.	0.333333333333333	0	0.142857142857143	.	0.125	0.1	0	0.142857142857143	0	0	0.0909090909090909	0.142857142857143	0	0.0666666666666667	0.230769230769231	0.4	0.12	0	0.0909090909090909	0.0434782608695652	0.25	0.178571428571429	0.181818181818182	0.222222222222222
chr18	63949390	0	0.125	0.125	0.4	0.1	0.1	0	0.125	0.166666666666667	0.1	0.0909090909090909	0.0909090909090909	0	0	0	.	0.1	0.05	0.181818181818182	0.0789473684210526	0.181818181818182	0.1	0.105263157894737	0.0909090909090909	0.0909090909090909	0.0833333333333333
chr18	63949433	.	0	0	0	0	.	0.125	0.181818181818182	0	0	0	0	0.285714285714286	0.111111111111111	.	0.285714285714286	0	0	0.269230769230769	0	0	0.0909090909090909	0.125	0.0416666666666667	0.235294117647059	0.166666666666667
chr18	63949434	0	0	0.0625	0	0	0	0	0	0	0.0625	0.1	0	0	0.3	0	0	0	0.0416666666666667	0.351351351351351	0.024390243902439	0.12	0.184210526315789	0.0434782608695652	0.08	0	0.263157894736842
chr18	63949444	0	0	0	0	0	.	0.111111111111111	0.181818181818182	0	0	0.125	0	0	0.5	0	0.307692307692308	0.0769230769230769	0.176470588235294	0.4	0	0.125	0.0769230769230769	0.111111111111111	0.12	0.166666666666667	0.0666666666666667
chr18	63949445	0.0909090909090909	.	0.3125	0.388888888888889	0	0	0	0	0.111111111111111	0.115384615384615	0.0588235294117647	0	0	0.333333333333333	0.125	0.166666666666667	0.266666666666667	0.04	0.35	0.0638297872340425	0.0344827586206897	0.128205128205128	0.130434782608696	0.0333333333333333	0	0.2
chr18	63949474	0.333333333333333	.	0	0.142857142857143	0	.	0	0	0.1	0.142857142857143	0.125	0	0	0	0	0.133333333333333	0	0.2	0.652173913043478	0.133333333333333	0.615384615384615	0.375	0.461538461538462	0.227272727272727	0.24	0.3125
chr18	63949475	0.272727272727273	0.4	0.357142857142857	0.52	0.111111111111111	0.25	0.5	0.318181818181818	0.333333333333333	0.206896551724138	0.142857142857143	0.105263157894737	0.0833333333333333	0.181818181818182	0	0	0.12	0	0.523809523809524	0.254545454545455	0.441176470588235	0.205882352941176	0.518518518518518	0.121212121212121	0.25	0.266666666666667
chr18	63949484	0.333333333333333	.	0.166666666666667	0.125	0.4	.	0	0	0	0	0	0	0	0.666666666666667	0	0.266666666666667	0.333333333333333	0.25	0.555555555555556	0.0588235294117647	0.583333333333333	0.388888888888889	0.307692307692308	0.125	0.259259259259259	0.294117647058824
chr18	63949485	0.285714285714286	.	0.153846153846154	0.521739130434783	0.272727272727273	0.142857142857143	0.416666666666667	0.25	0.666666666666667	0.206896551724138	0.111111111111111	0.238095238095238	0.363636363636364	0.222222222222222	0	0	0.16	0	0.604651162790698	0.1875	0.439024390243902	0.285714285714286	0.35	0.137931034482759	0.1	0.34375
chr18	63949512	0.125	.	0	0.2	.	.	0.285714285714286	0.222222222222222	0	0.25	.	0.166666666666667	0.117647058823529	0.125	0	0	0	0	0.5	0.0555555555555556	0.266666666666667	0.277777777777778	0.266666666666667	0.111111111111111	0.25	0.166666666666667
chr18	63949513	0.111111111111111	0.111111111111111	0.0555555555555556	0.333333333333333	0.235294117647059	0.117647058823529	0.588235294117647	0.125	0.25	0.178571428571429	0.125	0.153846153846154	0.0666666666666667	0.230769230769231	0.0909090909090909	0	0.0454545454545455	0.142857142857143	0.421052631578947	0.163934426229508	0.515151515151515	0.35	0.208333333333333	0.0294117647058824	0.157894736842105	0.314285714285714
chr18	63949559	0.235294117647059	0	0.208333333333333	0.1	0.2	0	0.0769230769230769	0.111111111111111	0.1875	0.111111111111111	0.125	0.0588235294117647	0.0588235294117647	0.0476190476190476	0.0833333333333333	0	0.0714285714285714	0.166666666666667	0.259259259259259	0.1	0.260869565217391	0.177777777777778	0	0.121212121212121	0.285714285714286	0.36
chr18	63949569	0.352941176470588	0.416666666666667	0.166666666666667	0.366666666666667	0.2	0	0.384615384615385	0.181818181818182	0.142857142857143	0.0769230769230769	0.266666666666667	0.285714285714286	0.375	0.470588235294118	0	0.263157894736842	0.464285714285714	0.181818181818182	0.471698113207547	0.244444444444444	0.5	0.27906976744186	0.5	0.2	0.32258064516129	0.4375
chr18	63949629	0.5	0.5	0.222222222222222	0.65	.	0	0.571428571428571	0.482758620689655	0.666666666666667	0.434782608695652	0.294117647058824	0.416666666666667	0.461538461538462	0.363636363636364	0.75	0.428571428571429	0.428571428571429	0.642857142857143	0.523809523809524	0.272727272727273	0.730769230769231	0.37037037037037	0.714285714285714	0.3125	0.631578947368421	0.375
chr18	63949631	0.583333333333333	0.6	0.285714285714286	0.692307692307692	.	0.571428571428571	0.6	0.458333333333333	0.777777777777778	0.6875	0.363636363636364	0.363636363636364	0.375	0.166666666666667	.	0.428571428571429	0.363636363636364	0.769230769230769	0.590909090909091	0.269230769230769	0.85	0.45	0.8	0.3	0.5	0.380952380952381
chr18	63949650	0.5	0.5	0.333333333333333	0.578947368421053	.	1	0.375	0.535714285714286	0.647058823529412	0.315789473684211	0.5	0.5	0.285714285714286	0.6	0.571428571428571	0.5	0.625	0.454545454545455	0.466666666666667	0.428571428571429	0.857142857142857	0.423076923076923	0.733333333333333	0.333333333333333	0.722222222222222	0.363636363636364
chr18	63949658	0.6	0.6	.	0.777777777777778	.	0.333333333333333	0.5	0.52	0.5625	0.411764705882353	0.583333333333333	0.666666666666667	0.4	0.785714285714286	.	.	0.5	0.6	0.571428571428571	0.538461538461538	0.821428571428571	0.48	0.75	0.428571428571429	0.866666666666667	0.45
chr18	63949660	0.538461538461538	0.6	0.2	0.666666666666667	.	1	0.6	0.5	0.75	0.466666666666667	0.666666666666667	0.777777777777778	0.461538461538462	0.384615384615385	0.4	0.285714285714286	0.875	0.833333333333333	0.571428571428571	0.48	0.846153846153846	0.6	0.75	0.4	0.866666666666667	0.555555555555556
chr18	63967060	0.770833333333333	0.860759493670886	0.938775510204082	0.910714285714286	0.861111111111111	0.857142857142857	0.794117647058823	0.902777777777778	0.782608695652174	0.763157894736842	0.926470588235294	0.971428571428571	0.980392156862745	1	0.896551724137931	0.912087912087912	0.974576271186441	0.927927927927928	1	0.936507936507937	0.887096774193548	0.85	0.757575757575758	0.888888888888889	0.897435897435897	0.790697674418605
chr18	63967061	0.941176470588235	0.823529411764706	0.88	0.9	0.666666666666667	0.75	0.85	0.966666666666667	0.857142857142857	0.871794871794872	0.866666666666667	1	0.944444444444444	0.764705882352941	0.888888888888889	0.869565217391304	1	0.964285714285714	0.714285714285714	0.909090909090909	0.866666666666667	0.857142857142857	1	1	0.6	0.916666666666667
chr18	63967125	0.59375	0.9375	0.956521739130435	0.789473684210526	0.791666666666667	0.862068965517241	0.928571428571429	0.793103448275862	0.91304347826087	0.821428571428571	0.888888888888889	0.791044776119403	0.944444444444444	0.85	0.833333333333333	0.806451612903226	0.80188679245283	0.858823529411765	0.892857142857143	0.833333333333333	0.953846153846154	0.96875	0.708333333333333	0.861111111111111	0.647058823529412	0.939393939393939
